Date,Tweets,clean_text
2021/4/14,"@beckgoogle Yeah it's sick lol
I saw Boris in like 2019 and there was such a wide variety of shirts. I remember seeing shirts for Boris and uniform who performed but also like sunn and merzbow anr electric wizard and then weirder stuff like car seat headrest and Mort garson",beckgoogle yeah sick lol saw boris like wide variety shirt remember seeing shirt boris uniform performed also like sunn merzbow anr electric wizard weirder stuff like car seat headrest mort garson
2021/4/14,Do you have any more details on this https://t.co/ofxKil1EM4 @CNBCSri @MartinSoong?????,detail http co ofxkil em cnbcsri martinsoong
2021/4/14,"RT @IAmJohnAles: Ya need a car?
Let?€?s go with a titsedout Maybach. $350k. Get your partner, who is not a douche, a swanky Mercedes with all?€?",rt iamjohnales ya need car let go titsedout maybach k get partner douche swanky mercedes
2021/4/14,"@dorandrawin I had a dream that you made really insane, funny videos about your random tech projects, such as building an electric guitar that's played via a series of stick shifts like in a car so that truck drivers can enjoy learning how to play guitar",dorandrawin dream made really insane funny video random tech project building electric guitar played via series stick shift like car truck driver enjoy learning play guitar
2021/4/14,"Measuring up at less than 3.5 metres long, the city car is expected to take design cues from the Rocketman concept first displayed in 2011. Check it out
https://t.co/LTC0r5SBTy???? #Mini #Future #Sustainability #EV #Tesla #Auto #Australia #Technology #Engineering #Cars #CarExpert",measuring le metre long city car expected take design cue rocketman concept first displayed check http co ltc r sbty mini future sustainability ev tesla auto australia technology engineering car carexpert
2021/4/14,"We got assigned next to the Tesla because Megan also has an electric car and that?€?s where the plug is, so we also coordinate sharing the outlet with these neighbors so they would 100% know exactly who did it and where to find us if the Tesla is damaged",got assigned next tesla megan also electric car plug also coordinate sharing outlet neighbor would know exactly find u tesla damaged
2021/4/14,"RT @_dmoser: ????????????????????????????????????????????????????

???? France ???????? to offer grants for electric bikes in cash for car clunkers program

https://t.co/eJqm1Wng7y",rt _dmoser france offer grant electric bike cash car clunkers program http co ejqm wng
2021/4/14,Everyone who knows my phone is always under 20% watching me buy an electric car: https://t.co/lHpNTwnk5Q,everyone know phone always watching buy electric car http co lhpntwnk q
2021/4/14,"Everytime I see an electric car, I do a dance in my mind.  It means 4 tons of C02 emissions removed or more. It gives me hope, that humanity will avert the worst of climate change. https://t.co/8NOvcwN2cJ",everytime see electric car dance mind mean ton c emission removed give hope humanity avert worst climate change http co novcwn cj
2021/4/14,"Last-minute battery deal keeps Ford, VW electric car plans on track https://t.co/Do39tEMxq4",last minute battery deal keep ford vw electric car plan track http co temxq
2021/4/14,Drive Electric Earth Day Electric Car Show https://t.co/SixSgXQZ3F https://t.co/EXZe5XHPjx,drive electric earth day electric car show http co sixsgxqz f http co exze xhpjx
2021/4/14,"Yes, but @elonmusk borrowing money for rent is different from poor people borrowing money for rent. But I did see your struggle in the film 'The Revenge of the Electric Car'. There was a real chance that Tesla wouldn't have succeeded and you looked really stressed in the film. https://t.co/Vnapm6prdE",yes elonmusk borrowing money rent different poor people borrowing money rent see struggle film revenge electric car real chance tesla succeeded looked really stressed film http co vnapm prde
2021/4/14,#randomthought wonder how many people that own electric cars pulled out the garage and forgot to unplug the car????,randomthought wonder many people electric car pulled garage forgot unplug car
2021/4/14,"RT @JagranNews: ???????????? ???????????????????????? ?????? ????????? ?????? ??????????????€ ?????????????????????????????? ????????? ?????€ ??????????????€, ?????? ????????? ????????? ???????????€ 1600 ?????????????????€?????? ?????€ ????????????????????? ????????????

#Automobile 
#JagranA?€?",rt jagrannews automobile jagrana
2021/4/14,@Netta_bucket Me too! I am really thinking of getting an electric car in the future just for this reason????,netta_bucket really thinking getting electric car future reason
2021/4/14,"If Oz at the very least could stop taxing EVs, that would be a great start.

When add in state stamp duties/federal luxury car taxes etc your paying taxes on taxes.
The social benefits of EVs far outweight any possible subsidies. @pmc_gov_au @australian https://t.co/UQxcMjnrqZ",oz least could stop taxing ev would great start add state stamp duty federal luxury car tax etc paying tax tax social benefit ev far outweight possible subsidy pmc_gov_au australian http co uqxcmjnrqz
2021/4/14,"Electric Car??????@WhimsicalMeToo @Twistedtea2021 @Melski1 @truth_momma @Glamgram3 @AuntCinnamon @SassyChickie @shannoneffects1 @theshark_ey @AngelDiana1980 @nomoresugar3 @cindrianna @negralinda1022 @Muralikrishan18 @goodtobebizzy @mamacat2u @CatieGus 

https://t.co/YfnkxtnhC5",electric car whimsicalmetoo twistedtea melski truth_momma glamgram auntcinnamon sassychickie shannoneffects theshark_ey angeldiana nomoresugar cindrianna negralinda muralikrishan goodtobebizzy mamacat u catiegus http co yfnkxtnhc
2021/4/14,RT @vrpainter: And many times the batteries can?€?t be replaced. I can?€?t buy an electric car it costs as much as my house. Sadly.,rt vrpainter many time battery replaced buy electric car cost much house sadly
2021/4/14,And many times the batteries can?€?t be replaced. I can?€?t buy an electric car it costs as much as my house. Sadly. https://t.co/tHqDuA4iYR,many time battery replaced buy electric car cost much house sadly http co thqdua iyr
2021/4/14,"@SBracing9 @alanakinjr BTW, you can't pay $4/gallon if you drive an electric car https://t.co/cIjzFP5iMu",sbracing alanakinjr btw pay gallon drive electric car http co cijzfp imu
2021/4/14,XLF X03 4WD High speed 60kmh Brushless RC Car Model Electric Off-Road RTR https://t.co/vvaUERA8Ri eBay,xlf x wd high speed kmh brushless rc car model electric road rtr http co vvauera ri ebay
2021/4/14,"RT @FatKidDeals: 3000PSI Pressure Washer for $119! 
https://t.co/nBUJdpY5Zb  
     
Pairs GREAT with a Foam Cannon for Car Washing, $16.88!?€?",rt fatkiddeals psi pressure washer http co nbujdpy zb pair great foam cannon car washing
2021/4/14,"@Ready_Northwest I have an electric hybrid, so I can technically go without charging my car as long as I have gas, but do you mean how would I evacuate or how would I drive around town? Or are you asking how I would plan to charge?",ready_northwest electric hybrid technically go without charging car long gas mean would evacuate would drive around town asking would plan charge
2021/4/14,@dripshinji that?€?s lame i thought you were going to flex an electric car on me,dripshinji lame thought going flex electric car
2021/4/14,RT @MNforCleanCars: Clean car standards will help Minnesota get back on track to meeting our emission-reduction goals. By giving Minnesotan?€?,rt mnforcleancars clean car standard help minnesota get back track meeting emission reduction goal giving minnesotan
2021/4/14,"Starting this summer, Ukrainian customers will be able to buy Nissan LEAFs from a reliable source that provides an official warranty for the vehicle and the battery, in addition to service and maintenance, he added.  https://t.co/VysnI4tSDB",starting summer ukrainian customer able buy nissan leaf reliable source provides official warranty vehicle battery addition service maintenance added http co vysni tsdb
2021/4/14,"3000PSI Pressure Washer for $119! 

Pairs GREAT with a Foam Cannon for Car Washing, $16.88!  #Deal

 https://t.co/5eYek7bsIa https://t.co/xXlCCb4SL2",psi pressure washer pair great foam cannon car washing deal http co eyek bsia http co xxlccb sl
2021/4/14,"3000PSI Pressure Washer for $119! 
https://t.co/nBUJdpY5Zb  
     
Pairs GREAT with a Foam Cannon for Car Washing, $16.88! https://t.co/qCyBZkUcN0 https://t.co/gjM6CQm3Pg",psi pressure washer http co nbujdpy zb pair great foam cannon car washing http co qcybzkucn http co gjm cqm pg
2021/4/14,@WholeMarsBlog @elonmusk I also ??? your electric car.,wholemarsblog elonmusk also electric car
2021/4/14,"RT @MyUrbanCar: Skoda Enqaq iV 2021
As expected glowing reviews are coming in for the new Skoda SUV EV. If you need a spacious SUV this is?€?",rt myurbancar skoda enqaq iv expected glowing review coming new skoda suv ev need spacious suv
2021/4/14,"Skoda Enqaq iV 2021
As expected glowing reviews are coming in for the new Skoda SUV EV. If you need a spacious SUV this is one of the top electric options to let you leave the stench &amp; CO2 in the rear view mirror. Just tick the faster charger upgrade https://t.co/R9WAfO6Qvb",skoda enqaq iv expected glowing review coming new skoda suv ev need spacious suv one top electric option let leave stench amp co rear view mirror tick faster charger upgrade http co r wafo qvb
2021/4/14,RT @KathyOC63783924: @TheOneLadyEagle I suppose he'll be giving every illegal alien an electric car too now?,rt kathyoc theoneladyeagle suppose giving every illegal alien electric car
2021/4/14,"WHERE?€?S MY GAH DAMN ELECTRIC CAR, BRUCE?!",gah damn electric car bruce
2021/4/14,"Australian climate twitter - campaigning hard for car subsidies so execs can update their Mercedes, while low income areas lack cycling infrastructure &amp; usable public transport services.
https://t.co/g5RcS4QyHC https://t.co/0doaKg72Zy",australian climate twitter campaigning hard car subsidy exec update mercedes low income area lack cycling infrastructure amp usable public transport service http co g rcs qyhc http co doakg zy
